patch_id,image_id,candidate_rank_global,candidate_rank_in_image,suspicion_score,crop_bbox,source_pred_instance_id,image_path,pred_mask_path,gt_mask_path,overlay_path,patch_paths
rank_00121__mexico-earthquake_00000010__pred_00134,mexico-earthquake_00000010,121,1,10.0,"[617, 657, 814, 905]",134,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00121__mexico-earthquake_00000010__pred_00134.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00121__mexico-earthquake_00000010__pred_00134.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00121__mexico-earthquake_00000010__pred_00134.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00121__mexico-earthquake_00000010__pred_00134.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00121__mexico-earthquake_00000010__pred_00134.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00121__mexico-earthquake_00000010__pred_00134.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00121__mexico-earthquake_00000010__pred_00134.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00121__mexico-earthquake_00000010__pred_00134.png""}"
rank_00123__mexico-earthquake_00000135__pred_00112,mexico-earthquake_00000135,123,5,10.0,"[13, 780, 199, 1024]",112,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00123__mexico-earthquake_00000135__pred_00112.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00123__mexico-earthquake_00000135__pred_00112.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00123__mexico-earthquake_00000135__pred_00112.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00123__mexico-earthquake_00000135__pred_00112.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00123__mexico-earthquake_00000135__pred_00112.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00123__mexico-earthquake_00000135__pred_00112.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00123__mexico-earthquake_00000135__pred_00112.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00123__mexico-earthquake_00000135__pred_00112.png""}"
rank_00124__palu-tsunami_00000091__pred_00062,palu-tsunami_00000091,124,3,10.0,"[215, 371, 524, 573]",62,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00124__palu-tsunami_00000091__pred_00062.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00124__palu-tsunami_00000091__pred_00062.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00124__palu-tsunami_00000091__pred_00062.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00124__palu-tsunami_00000091__pred_00062.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00124__palu-tsunami_00000091__pred_00062.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00124__palu-tsunami_00000091__pred_00062.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00124__palu-tsunami_00000091__pred_00062.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00124__palu-tsunami_00000091__pred_00062.png""}"
rank_00125__mexico-earthquake_00000061__pred_00173,mexico-earthquake_00000061,125,6,10.0,"[0, 797, 182, 1024]",173,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00125__mexico-earthquake_00000061__pred_00173.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00125__mexico-earthquake_00000061__pred_00173.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00125__mexico-earthquake_00000061__pred_00173.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00125__mexico-earthquake_00000061__pred_00173.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00125__mexico-earthquake_00000061__pred_00173.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00125__mexico-earthquake_00000061__pred_00173.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00125__mexico-earthquake_00000061__pred_00173.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00125__mexico-earthquake_00000061__pred_00173.png""}"
rank_00126__mexico-earthquake_00000161__pred_00018,mexico-earthquake_00000161,126,1,10.0,"[0, 0, 220, 229]",18,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00126__mexico-earthquake_00000161__pred_00018.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00126__mexico-earthquake_00000161__pred_00018.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00126__mexico-earthquake_00000161__pred_00018.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00126__mexico-earthquake_00000161__pred_00018.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00126__mexico-earthquake_00000161__pred_00018.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00126__mexico-earthquake_00000161__pred_00018.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00126__mexico-earthquake_00000161__pred_00018.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00126__mexico-earthquake_00000161__pred_00018.png""}"
rank_00128__palu-tsunami_00000021__pred_00029,palu-tsunami_00000021,128,1,10.0,"[753, 305, 963, 542]",29,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00128__palu-tsunami_00000021__pred_00029.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00128__palu-tsunami_00000021__pred_00029.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00128__palu-tsunami_00000021__pred_00029.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00128__palu-tsunami_00000021__pred_00029.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00128__palu-tsunami_00000021__pred_00029.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00128__palu-tsunami_00000021__pred_00029.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00128__palu-tsunami_00000021__pred_00029.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00128__palu-tsunami_00000021__pred_00029.png""}"
rank_00129__mexico-earthquake_00000174__pred_00032,mexico-earthquake_00000174,129,1,10.0,"[12, 334, 219, 578]",32,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00129__mexico-earthquake_00000174__pred_00032.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00129__mexico-earthquake_00000174__pred_00032.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00129__mexico-earthquake_00000174__pred_00032.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00129__mexico-earthquake_00000174__pred_00032.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00129__mexico-earthquake_00000174__pred_00032.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00129__mexico-earthquake_00000174__pred_00032.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00129__mexico-earthquake_00000174__pred_00032.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00129__mexico-earthquake_00000174__pred_00032.png""}"
rank_00131__mexico-earthquake_00000005__pred_00027,mexico-earthquake_00000005,131,3,10.0,"[412, 39, 624, 240]",27,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00131__mexico-earthquake_00000005__pred_00027.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00131__mexico-earthquake_00000005__pred_00027.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00131__mexico-earthquake_00000005__pred_00027.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00131__mexico-earthquake_00000005__pred_00027.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00131__mexico-earthquake_00000005__pred_00027.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00131__mexico-earthquake_00000005__pred_00027.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00131__mexico-earthquake_00000005__pred_00027.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00131__mexico-earthquake_00000005__pred_00027.png""}"
rank_00133__palu-tsunami_00000010__pred_00096,palu-tsunami_00000010,133,1,10.0,"[0, 710, 216, 897]",96,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00133__palu-tsunami_00000010__pred_00096.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00133__palu-tsunami_00000010__pred_00096.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00133__palu-tsunami_00000010__pred_00096.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00133__palu-tsunami_00000010__pred_00096.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00133__palu-tsunami_00000010__pred_00096.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00133__palu-tsunami_00000010__pred_00096.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00133__palu-tsunami_00000010__pred_00096.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00133__palu-tsunami_00000010__pred_00096.png""}"
rank_00134__mexico-earthquake_00000135__pred_00090,mexico-earthquake_00000135,134,6,10.0,"[80, 536, 266, 826]",90,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00134__mexico-earthquake_00000135__pred_00090.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00134__mexico-earthquake_00000135__pred_00090.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00134__mexico-earthquake_00000135__pred_00090.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00134__mexico-earthquake_00000135__pred_00090.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00134__mexico-earthquake_00000135__pred_00090.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00134__mexico-earthquake_00000135__pred_00090.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00134__mexico-earthquake_00000135__pred_00090.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00134__mexico-earthquake_00000135__pred_00090.png""}"
rank_00135__mexico-earthquake_00000183__pred_00021,mexico-earthquake_00000183,135,3,10.0,"[647, 10, 913, 199]",21,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00135__mexico-earthquake_00000183__pred_00021.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00135__mexico-earthquake_00000183__pred_00021.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00135__mexico-earthquake_00000183__pred_00021.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00135__mexico-earthquake_00000183__pred_00021.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00135__mexico-earthquake_00000183__pred_00021.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00135__mexico-earthquake_00000183__pred_00021.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00135__mexico-earthquake_00000183__pred_00021.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00135__mexico-earthquake_00000183__pred_00021.png""}"
rank_00136__mexico-earthquake_00000006__pred_00127,mexico-earthquake_00000006,136,5,10.0,"[312, 850, 516, 1024]",127,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00136__mexico-earthquake_00000006__pred_00127.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00136__mexico-earthquake_00000006__pred_00127.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00136__mexico-earthquake_00000006__pred_00127.png,/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00136__mexico-earthquake_00000006__pred_00127.png,"{""image"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/images/rank_00136__mexico-earthquake_00000006__pred_00127.png"", ""pred"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/pred_masks/rank_00136__mexico-earthquake_00000006__pred_00127.png"", ""gt"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/gt_masks/rank_00136__mexico-earthquake_00000006__pred_00127.png"", ""overlay"": ""/home/lky/code/new/xbd_building_eval/outputs/analyze_building_seg_object_watershed/merge_candidate_patches/overlays/rank_00136__mexico-earthquake_00000006__pred_00127.png""}"
